pedon_Key,User_pedon_ID,peiid,Primary_Lab_Report,pedlabsampnum,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name
9189,S1981GA287003A,890639,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9189&r=1&submit1=Get+Report,82P0235,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981GA287003A,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=890639,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=31.7521,-83.7788",US,United States,GA,Georgia,GA287,Turner,133A,Southern Coastal Plain,GA631,"Crisp and Turner Counties, Georgia"
9226,81HI007001,120829,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9226&r=1&submit1=Get+Report,82P0272,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81HI007001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120829,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=22.0714,-159.401",US,United States,HI,Hawaii,HI007,Kauai,167,Humid Oxidic Soils on Low and Intermediate Rolling Mountain Slopes,HI960,"Island of Kauai, Hawaii"
9247,S1981TX237001,113876,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9247&r=1&submit1=Get+Report,82P0293,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981TX237001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=113876,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=33.0081,-98.4161",US,United States,TX,Texas,TX237,Jack,80B,Texas North-Central Prairies,TX237,"Jack County, Texas"
9248,S1981TX237002,113877,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9248&r=1&submit1=Get+Report,82P0294,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981TX237002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=113877,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=33.2747,-98.1792",US,United States,TX,Texas,TX237,Jack,80B,Texas North-Central Prairies,TX237,"Jack County, Texas"
9253,81TX363001,113881,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9253&r=1&submit1=Get+Report,82P0299,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81TX363001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=113881,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.5678,-98.3547",US,United States,TX,Texas,TX363,Palo Pinto,80B,Texas North-Central Prairies,TX363,"Palo Pinto County, Texas"
9266,S1981NC157001,110253,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9266&r=1&submit1=Get+Report,82P0312,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110253,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9267,S1981NC157002,110254,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9267&r=1&submit1=Get+Report,82P0313,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110254,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9268,S1981NC157003,110255,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9268&r=1&submit1=Get+Report,82P0314,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110255,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9269,S1981NC157004,110256,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9269&r=1&submit1=Get+Report,82P0315,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110256,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9270,S1981NC157005,110257,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9270&r=1&submit1=Get+Report,82P0316,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110257,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC005,"Alleghany County, North Carolina"
9271,S1981NC157006,110258,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9271&r=1&submit1=Get+Report,82P0317,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157006,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110258,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9272,S1981NC157007,110259,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9272&r=1&submit1=Get+Report,82P0318,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157007,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110259,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9273,S1981NC157008,110260,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9273&r=1&submit1=Get+Report,82P0319,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981NC157008,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110260,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=36.3334,-79.7498",US,United States,NC,North Carolina,NC157,Rockingham,136,Southern Piedmont,NC157,"Rockingham County, North Carolina"
9276,81NV015303,120841,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9276&r=1&submit1=Get+Report,82P0322,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NV015303,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120841,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.7216,-116.966",US,United States,NV,Nevada,NV015,Lander,24,Humboldt Area,NV768,"Lander County, Nevada, South Part"
9277,81NV015302,120842,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9277&r=1&submit1=Get+Report,82P0323,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NV015302,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120842,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.656,-116.997",US,United States,NV,Nevada,NV015,Lander,24,Humboldt Area,NV768,"Lander County, Nevada, South Part"
9278,81NV015308,120843,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9278&r=1&submit1=Get+Report,82P0324,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NV015308,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120843,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.5171,-116.79",US,United States,NV,Nevada,NV015,Lander,24,Humboldt Area,NV768,"Lander County, Nevada, South Part"
9280,81NV015304,120845,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9280&r=1&submit1=Get+Report,82P0326,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NV015304,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120845,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.8199,-117.375",US,United States,NV,Nevada,NV015,Lander,24,Humboldt Area,NV775,"Lander County, Nevada, North Part"
9281,81NV015301,120846,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9281&r=1&submit1=Get+Report,82P0327,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NV015301,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120846,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.468,-117.617",US,United States,NV,Nevada,NV015,Lander,24,Humboldt Area,NV768,"Lander County, Nevada, South Part"
9297,81NY089028,120848,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9297&r=1&submit1=Get+Report,82P0343,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NY089028,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120848,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=44.9411,-74.955",US,United States,NY,New York,NY089,St. Lawrence,142,St. Lawrence-Champlain Plain,NY089,"St. Lawrence County, New York"
9298,81NY089033,120849,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9298&r=1&submit1=Get+Report,82P0344,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=81NY089033,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120849,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=44.9411,-74.955",US,United States,NY,New York,NY089,St. Lawrence,142,St. Lawrence-Champlain Plain,NY089,"St. Lawrence County, New York"
9313,82CA033001,113593,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9313&r=1&submit1=Get+Report,82P0359,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82CA033001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=113593,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.9056,-122.732",US,United States,CA,California,CA033,Lake,15,Central California Coast Range,CA033,"Lake County, California"
9314,82TX001001,651177,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9314&r=1&submit1=Get+Report,82P0360,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX001001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=651177,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=31.6433,-95.3222",US,United States,TX,Texas,TX001,Anderson,133B,Western Coastal Plain,TX001,"Anderson County, Texas"
9350,82AL047001,107622,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9350&r=1&submit1=Get+Report,82P0396,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82AL047001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107622,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.3253,-86.8561",US,United States,AL,Alabama,AL047,Dallas,133A,Southern Coastal Plain,AL047,"Dallas County, Alabama"
9351,82AL001001,107616,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9351&r=1&submit1=Get+Report,82P0397,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82AL001001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107616,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.4147,-86.4897",US,United States,AL,Alabama,AL001,Autauga,133A,Southern Coastal Plain,AL001,"Autauga County, Alabama"
9352,82AL001002,107617,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9352&r=1&submit1=Get+Report,82P0398,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82AL001002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107617,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.4886,-86.4694",US,United States,AL,Alabama,AL001,Autauga,133A,Southern Coastal Plain,AL001,"Autauga County, Alabama"
9353,82AL085001,107629,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9353&r=1&submit1=Get+Report,82P0399,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82AL085001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107629,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.1775,-86.8292",US,United States,AL,Alabama,AL085,Lowndes,133A,Southern Coastal Plain,AL085,"Lowndes County, Alabama"
9354,82AL085002,107630,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9354&r=1&submit1=Get+Report,82P0400,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82AL085002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=107630,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.2219,-86.8594",US,United States,AL,Alabama,AL085,Lowndes,133A,Southern Coastal Plain,AL085,"Lowndes County, Alabama"
9428,S1982MD031001,796760,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9428&r=1&submit1=Get+Report,82P0474,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1982MD031001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=796760,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.2399,-77.1476",US,United States,MD,Maryland,MD031,Montgomery,148,Northern Piedmont,MD031,"Montgomery County, Maryland"
9429,S1982MD031002,821700,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9429&r=1&submit1=Get+Report,82P0475,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1982MD031002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=821700,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.2376,-77.1472",US,United States,MD,Maryland,MD031,Montgomery,148,Northern Piedmont,MD031,"Montgomery County, Maryland"
9431,82MD031004,821696,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9431&r=1&submit1=Get+Report,82P0477,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82MD031004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=821696,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1578,-77.1166",US,United States,MD,Maryland,MD031,Montgomery,148,Northern Piedmont,MD031,"Montgomery County, Maryland"
9432,S1982MD031005,796762,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9432&r=1&submit1=Get+Report,82P0478,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1982MD031005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=796762,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.1621,-77.1188",US,United States,MD,Maryland,MD031,Montgomery,148,Northern Piedmont,MD031,"Montgomery County, Maryland"
9433,S1981MD027001,821721,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9433&r=1&submit1=Get+Report,82P0479,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1981MD027001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=821721,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=39.2381,-76.8629",US,United States,MD,Maryland,MD027,Howard,148,Northern Piedmont,MD027,"Howard County, Maryland"
9449,82TX423001,120889,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9449&r=1&submit1=Get+Report,82P0495,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX423001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120889,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.1569,-95.2556",US,United States,TX,Texas,TX423,Smith,133B,Western Coastal Plain,TX423,"Smith County, Texas"
9450,82TX423002,120890,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9450&r=1&submit1=Get+Report,82P0496,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX423002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120890,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.5444,-95.5069",US,United States,TX,Texas,TX423,Smith,133B,Western Coastal Plain,TX423,"Smith County, Texas"
9451,82TX423003,865716,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9451&r=1&submit1=Get+Report,82P0497,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX423003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=865716,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.4917,-95.4764",US,United States,TX,Texas,TX423,Smith,133B,Western Coastal Plain,TX423,"Smith County, Texas"
9452,82TX423004,900906,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9452&r=1&submit1=Get+Report,82P0498,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX423004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=900906,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.4139,-95.2806",US,United States,TX,Texas,TX423,Smith,133B,Western Coastal Plain,TX423,"Smith County, Texas"
9453,82TX423005,120893,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9453&r=1&submit1=Get+Report,82P0499,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82TX423005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=120893,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.3819,-95.4347",US,United States,TX,Texas,TX423,Smith,133B,Western Coastal Plain,TX423,"Smith County, Texas"
9454,82NM011001,110403,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=9454&r=1&submit1=Get+Report,82P0500,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=82NM011001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110403,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=34.1909,-104.135",US,United States,NM,New Mexico,NM011,De Baca,70,Pecos-Canadian Plains and Valleys,NM011,"De Baca County, New Mexico"
